cycle,EPS1_median,EPS1_std,EPS1_max
1379,2417.6,194.77649331549296,2911.6
1380,2417.6,195.64653377956608,2913.8
1381,2416.0,195.32412497256522,2913.8
1382,2405.8,195.42071331542311,2907.4
1383,2403.2,197.7737494521675,2899.6
1384,2401.6,196.56066527757375,2899.4
1385,2403.6,196.33602444363405,2899.4
1386,2401.8,197.33240037480655,2901.6
1387,2401.6,197.1541217788063,2899.8
1388,2401.0,197.16049088997744,2901.4
1389,2399.8,197.18795430066828,2901.6
1390,2400.1,197.5818264897493,2899.6
1391,2399.6,197.33565378122736,2897.4
1392,2397.8,197.2397018846497,2897.6
1393,2401.6,196.37138665946154,2897.6
1394,2400.0,196.50167496145167,2896.4
1395,2400.8,196.33958178734184,2897.6
1396,2400.0,196.62224564282943,2897.8
1397,2401.6,196.55921748588415,2899.6
1398,2399.8,196.8863345926369,2899.6
1399,2400.0,196.44913078471743,2897.6
1400,2401.6,196.57612204900556,2900.4
1401,2399.6,196.99411412889756,2899.6
1402,2403.6,196.25486644654077,2900.6
1403,2405.6,195.6398495146026,2901.6
1404,2403.4,195.08313777292346,2898.4
1405,2404.4,195.29495272733584,2899.4
1406,2404.2,195.70510754591953,2898.8
1407,2405.6,195.45531072024656,2899.6
1408,2405.6,195.36404974727466,2899.6
1409,2405.4,196.42391507924685,2901.6
1410,2401.8,195.61332815370935,2899.6
1411,2400.8,195.5214332625277,2897.8
1412,2401.8,195.3866736082,2897.8
1413,2401.8,194.8261719219636,2899.6
1414,2401.8,195.31138337010609,2899.4
1415,2402.8,195.0807460382957,2897.4
1416,2404.0,194.93297262952186,2899.6
1417,2400.4,195.9230951646131,2899.6
1418,2400.7,194.72113630986027,2897.4
1419,2400.0,195.07230849498754,2898.4
1420,2399.8,195.05219029724375,2897.4
1421,2403.4,194.59243115147737,2895.8
1422,2401.8,195.12879420178982,2899.8
1423,2393.4,195.45409828647337,2893.6
1424,2389.8,197.5613454216513,2889.4
1425,2387.8,197.1091283315518,2885.6
1426,2387.6,196.94168183166812,2887.4
1427,2391.4,196.6319766724757,2887.4
1428,2390.8,197.24914246310246,2889.4
1429,2389.8,197.252861378199,2887.4
1430,2387.6,197.6547279135344,2889.4
1431,2389.5,196.36664647550737,2883.6
1432,2389.8,196.5763760383041,2886.4
1433,2387.8,197.4870821197079,2887.4
1434,2385.4,196.80626949282933,2883.6
1435,2385.6,196.89166953866072,2883.6
1436,2383.8,197.05117569999624,2881.6
1437,2399.6,195.71875405499122,2897.4
1438,2399.6,195.84717253911057,2895.6
1439,2399.2,195.73106683790454,2893.6
1440,2398.0,195.62048472319074,2897.6
1441,2399.6,195.32992962087633,2895.6
1442,2401.6,195.42443329027898,2894.4
1443,2400.4,195.49528161819958,2895.6
1444,2402.8,195.12374980811214,2901.0
1445,2404.0,194.77192256588216,2897.6
1446,2403.8,194.86762624499386,2897.6
1447,2402.0,195.07454096505694,2901.0
1448,2401.8,195.04644750864077,2895.4
1449,2401.8,194.7888120795548,2896.4
1450,2401.8,194.42567467447378,2895.6
1451,2403.0,194.799233402208,2896.4
1452,2405.2,193.8873696373654,2896.6
1453,2401.6,195.48122842705695,2897.4
1454,2401.6,194.1224098115375,2892.8
1455,2400.0,194.5987999333224,2891.6
1456,2397.6,194.91108463893156,2894.4
1457,2395.6,194.36896732118825,2889.6
1458,2394.0,194.6585616024455,2889.8
1459,2391.8,194.90160962851192,2887.6
1460,2393.4,194.1031082614241,2883.8
1461,2393.6,194.18313792054337,2884.6
1462,2394.6,193.7268151660338,2891.0
1463,2395.6,194.12394497553456,2887.6
1464,2399.6,194.49556137033312,2895.0
1465,2411.6,191.72966564694204,2897.8
1466,2425.6,191.9660303044312,2910.4
1467,2433.8,191.3082728323992,2919.6
1468,2441.4,191.10843047228053,2923.6
1469,2451.0,190.60343620174905,2931.8
1470,2450.8,190.5063786770129,2931.8
1471,2454.4,190.88465147679696,2936.4
1472,2459.8,189.18896855248335,2933.6
1473,2459.6,190.23731870242162,2941.6
1474,2466.6,188.20905249875844,2937.6
1475,2469.6,189.05190981401745,2943.8
1476,2470.2,189.38902582434332,2947.0
1477,2471.8,189.1035298150468,2949.4
1478,2473.8,188.91806062771616,2947.8
1479,2477.8,188.7802766943191,2952.2
1480,2477.8,188.5141651013189,2953.0
1481,2479.6,188.47379307951445,2953.8
1482,2480.8,188.89553072306356,2955.6
1483,2479.8,189.3505063212302,2957.6
1484,2480.2,189.405936394091,2959.4
1485,2481.8,189.07192293522522,2959.6
1486,2481.8,189.88073252059914,2960.8
1487,2485.6,187.75027372895505,2955.6
1488,2487.6,188.04885324685685,2957.6
1489,2486.0,187.7289343210583,2957.4
1490,2479.8,188.8068101876948,2957.6
1491,2482.6,188.2781392503269,2953.6
1492,2481.0,188.50342004642891,2953.6
1493,2479.8,188.39284349618745,2951.8
1494,2479.8,188.85694398890314,2953.4
1495,2479.8,188.56923754725676,2953.4
1496,2480.8,188.73933706512142,2953.4
1497,2481.6,188.35122359202086,2953.6
1498,2480.0,188.451252130696,2953.6
1499,2479.8,188.21621700129685,2949.6
1500,2485.0,187.77026218859208,2953.4
1501,2483.8,187.6146609163243,2953.4
1502,2485.6,187.89953343185698,2954.0
1503,2484.8,187.42293067629006,2953.8
1504,2485.6,187.7715711011419,2955.6
1505,2485.6,187.18293805196342,2953.6
1506,2485.4,187.52417253692283,2952.6
1507,2485.6,187.26053770748678,2951.8
1508,2483.8,187.81852996060223,2953.6
1509,2483.6,187.05323476383919,2949.6
1510,2484.2,187.0207446045963,2951.6
1511,2485.8,187.41267402648526,2953.4
1512,2487.0,186.68455316137897,2951.6
1513,2484.0,187.67017338350598,2953.6
1514,2484.6,187.48656858187584,2955.4
1515,2484.7,187.33032170406446,2955.4
1516,2483.6,187.56665149602455,2953.4
1517,2483.6,187.42562552165214,2953.6
1518,2483.6,187.3227446525815,2953.8
1519,2484.0,187.22613246845486,2953.8
1520,2485.2,187.7875188202782,2955.4
1521,2481.6,188.49610234362586,2953.6
1522,2481.8,187.1999630341844,2951.6
1523,2477.8,188.25771824573906,2949.8
1524,2481.6,186.6498451083259,2949.6
1525,2482.2,187.65123798752813,2958.2
1526,2481.8,187.5311811107165,2951.6
1527,2479.6,187.6156122595509,2948.4
1528,2479.8,187.53654850743368,2949.6
1529,2481.6,186.67738967368663,2949.6
1530,2481.8,187.35048689507934,2954.4
1531,2481.8,188.26498230128587,2953.2
1532,2480.2,187.2075923386578,2953.8
1533,2479.8,187.62248102616408,2949.4
1534,2486.0,185.74838402569458,2949.6
1535,2485.8,187.30998739298022,2955.8
1536,2485.4,187.4620175812848,2953.8
1537,2483.6,187.35513910281972,2953.8
1538,2483.8,186.58411642638822,2951.4
1539,2483.6,187.47146157824469,2953.8
1540,2483.4,187.17940948088352,2953.4
1541,2483.6,187.1892454531658,2957.4
1542,2483.6,187.0490620768536,2951.6
1543,2483.4,186.93419617969613,2949.8
1544,2485.6,186.9036009261247,2953.6
1545,2483.6,187.61781028485188,2953.8
1546,2481.8,186.98720945953977,2953.6
1547,2484.0,187.14065916761962,2953.4
1548,2484.5,187.25943333479574,2953.8
1549,2483.8,187.49293962764014,2955.6
1550,2483.8,187.01147908888922,2951.8
1551,2483.8,186.65683205139888,2949.8
1552,2483.8,187.23818662269446,2951.6
1553,2483.8,187.11538982589045,2951.4
1554,2482.0,187.46869458896518,2955.6
1555,2483.8,187.1803588176924,2957.6
1556,2485.6,187.09609061491045,2955.6
1557,2483.8,186.80808808250532,2951.4
1558,2484.0,186.6603481753159,2949.6
1559,2485.8,187.736015228071,2957.0
1560,2485.4,187.2607258352644,2955.0
1561,2484.8,186.85775568385012,2956.0
1562,2482.8,186.78951948152235,2951.6
1563,2482.2,186.82138332947974,2951.4
1564,2483.8,187.0814463117219,2955.4
1565,2485.6,186.6193185981145,2951.4
1566,2483.8,187.33259516000888,2951.6
1567,2484.0,186.70340104702424,2955.8
1568,2484.0,187.334339296163,2957.2
1569,2481.8,187.32595096279704,2949.8
1570,2481.8,187.84767953991422,2955.4
1571,2484.0,187.14372145998524,2951.4
1572,2481.2,187.1633584237472,2949.6
1573,2480.0,187.24813908172888,2951.8
1574,2481.6,187.31009380077597,2949.8
1575,2480.0,187.43915670039198,2949.6
1576,2480.8,187.12594218857876,2947.8
1577,2481.8,187.15718352663666,2951.8
1578,2482.0,186.6144856612238,2949.6
1579,2479.8,187.57582949707074,2949.8
1580,2482.0,187.5300794963345,2953.8
1581,2481.6,187.10121294309226,2947.6
1582,2479.8,187.3622993998569,2949.4
1583,2479.8,187.0275621114718,2947.4
1584,2479.8,187.15668316357562,2944.6
1585,2479.6,187.0999454487629,2947.4
1586,2479.6,187.10869783459145,2945.6
1587,2481.6,187.33326729437235,2947.6
1588,2480.0,186.7757322208107,2948.4
1589,2481.8,186.81086491317137,2947.8
1590,2481.2,187.3115656736992,2949.6
1591,2479.6,187.47621064200683,2947.8
1592,2480.0,186.83598549402845,2947.4
1593,2479.8,187.36512174339614,2947.6
1594,2479.8,186.8637676433606,2947.2
1595,2479.8,187.11519810058792,2947.4
1596,2479.8,187.15499818171406,2946.6
1597,2479.8,187.1810605920483,2948.6
1598,2483.4,186.78570590560187,2955.0
1599,2486.6,186.83216730653112,2957.0
1600,2483.6,187.77914309820457,2955.0
1601,2481.8,187.3680403133055,2951.8
1602,2482.6,187.06850640366488,2951.6
1603,2483.6,186.7533068758634,2949.6
1604,2483.8,187.03058071050583,2951.6
1605,2484.0,186.83594075561678,2953.4
1606,2485.8,186.81157836134568,2953.8
1607,2488.4,186.76149016226594,2959.0
1608,2488.4,187.34237834039558,2955.0
1609,2488.4,187.03597914919544,2955.0
1610,2488.6,187.0464485749393,2957.8
1611,2488.4,186.87217330120535,2961.0
1612,2486.6,187.41182989158602,2957.0
1613,2485.6,188.06678270247042,2957.0
1614,2490.4,186.28846039125642,2954.4
1615,2489.8,187.29738463886451,2959.4
1616,2486.6,188.743356407522,2965.2
1617,2488.6,187.09593589711426,2961.0
1618,2488.6,187.2187918111412,2959.2
1619,2482.8,187.64542988381763,2951.4
1620,2483.6,188.25538854323617,2957.2
1621,2482.0,187.7054373124684,2955.0
1622,2482.8,186.53566847386634,2955.6
1623,2483.8,187.69983849280192,2955.0
1624,2486.2,186.3812759839405,2953.4
1625,2483.6,187.21846488591322,2953.4
1626,2483.8,187.04236749132983,2952.0
1627,2481.8,187.0119748103146,2951.8
1628,2483.4,187.0878580837099,2951.4
1629,2488.2,185.5623794471639,2953.0
1630,2487.4,186.9855875065309,2953.4
1631,2486.6,186.97389998657394,2953.4
1632,2487.6,186.83471821339094,2956.6
1633,2488.6,186.67461275161207,2953.6
1634,2489.4,186.66646197927818,2955.4
1635,2487.8,187.10581099492046,2953.6
1636,2486.0,186.60880159522048,2951.8
1637,2487.6,187.09869446619655,2953.4
1638,2486.6,186.91661648099046,2955.4
1639,2487.6,186.69269005883024,2951.6
1640,2485.6,187.5545493384247,2951.8
1641,2487.8,186.05904912143407,2951.8
1642,2488.0,186.8367308373023,2963.0
1643,2487.8,187.05418721535753,2959.8
1644,2489.0,186.42051084641244,2963.0
1645,2487.6,186.9467927935628,2957.4
1646,2485.8,187.57112726970112,2960.8
1647,2482.1,187.61307810916665,2951.8
1648,2483.1,187.16270964777146,2950.6
1649,2483.6,187.3145554528789,2951.8
1650,2484.0,187.4780353293528,2955.4
1651,2483.6,187.82803807554959,2955.0
1652,2481.6,187.4932987457661,2949.8
1653,2481.8,187.16596898752738,2949.4
1654,2481.8,187.2255360564832,2950.4
1655,2479.6,188.05895831719755,2951.8
1656,2480.0,187.01077778341508,2949.4
1657,2480.2,187.3426914891743,2949.8
1658,2479.8,187.18868462897112,2947.6
1659,2482.6,186.30708838263132,2950.6
1660,2485.6,186.9049986159818,2950.8
1661,2484.8,186.8393808344322,2950.4
1662,2484.0,186.7975985739763,2953.6
1663,2485.8,186.78678787733065,2957.6
1664,2495.6,185.3441082880122,2968.4
1665,2489.8,186.15280722321938,2957.4
1666,2487.8,185.54452590908147,2953.6
1667,2491.8,185.65964731989328,2956.4
1668,2491.1,185.67627205115005,2955.6
1669,2489.8,185.2655286438466,2955.6
1670,2489.8,185.52329596258173,2957.6
1671,2489.6,185.52108167101673,2963.0
1672,2488.2,185.1135090035821,2955.6
1673,2491.6,185.24363095423033,2955.6
1674,2515.6,185.92645998333825,2991.6
1675,2513.4,190.19740301547543,2993.4
1676,2511.8,188.5902580304384,2985.8
1677,2511.8,188.66799147594384,2987.6
1678,2511.6,189.19816191935155,2994.4
1679,2511.8,188.75270106764933,2987.6
1680,2512.8,188.65840339298617,2989.4
1681,2511.6,189.08344205211432,2991.6
1682,2514.2,188.53113130055507,2993.4
1683,2516.6,189.46824631529293,2995.2
1684,2514.0,188.79729745024505,2989.0
1685,2516.4,187.65118748832268,2991.6
1686,2513.6,188.42996806625476,2993.0
1687,2512.2,188.39868101157194,2991.6
1688,2516.6,187.35361204517324,2989.0
1689,2514.0,187.3593317718546,2987.4
1690,2515.0,187.18603176024268,2991.4
1691,2514.2,187.10891877989152,2985.8
1692,2515.6,188.00648766261432,2995.0
1693,2512.8,187.95088272977605,2989.6
1694,2513.8,187.06717029032367,2989.4
1695,2516.0,186.360627717786,2989.0
1696,2515.8,186.95234650564652,2995.2
1697,2515.6,186.2364755337414,2987.4
1698,2515.2,186.9607078253479,2993.2
1699,2514.0,186.6921752251924,2987.4
1700,2513.8,187.09987389961304,2987.8
1701,2511.6,186.6500125274618,2985.4
1702,2510.0,187.40498564578658,2985.6
1703,2514.6,185.78973643180768,2983.4
1704,2517.6,186.38472014511794,2989.8
1705,2519.6,185.10512088511183,2989.6
1706,2517.8,186.22334139439192,2991.8
1707,2517.6,186.43249262391618,2989.6
1708,2513.8,187.19057103186904,2989.4
1709,2509.8,186.2790705742182,2985.4
1710,2513.2,185.94565682893614,2987.6
1711,2512.2,187.05489537681078,2987.6
1712,2512.2,186.77210333924145,2987.6
1713,2511.8,186.74608232991375,2987.0
1714,2512.4,186.21479747134194,2983.4
1715,2502.0,185.5676264147236,2981.4
1716,2504.0,189.14738883692607,2987.0
1717,2503.6,187.56957452404183,2973.6
1718,2505.4,187.5893194193251,2975.8
1719,2505.6,188.83935553534752,2983.6
1720,2505.8,187.9154162959946,2983.0
1721,2503.6,188.44641362731488,2975.4
1722,2501.4,187.53426882707976,2971.6
1723,2501.6,187.50160061808702,2975.6
1724,2504.0,187.45818649398572,2973.6
1725,2505.6,186.69490718451527,2974.4
1726,2505.8,186.81212517230216,2975.8
1727,2489.6,191.4955702347792,2972.4
1728,2489.8,187.81101872135244,2963.4
1729,2491.8,187.1185311790292,2963.8
1730,2490.6,186.89560987382922,2965.4
1731,2489.8,188.01627903661372,2965.6
1732,2489.6,187.65389976887047,2963.6
1733,2488.6,187.63261853917848,2961.6
1734,2490.4,187.3960645867831,2963.4
1735,2490.0,188.0129606261923,2963.6
1736,2489.4,186.90949779271003,2961.6
1737,2489.0,187.1064419618759,2963.8
1738,2487.6,187.39908615964788,2960.6
1739,2487.8,187.29797167316315,2961.6
1740,2487.6,186.91856241012502,2961.4
1741,2487.8,187.23192903948708,2961.4
1742,2488.0,187.11327701284225,2962.4
1743,2488.0,186.7600315105649,2957.6
1744,2489.6,186.83603021177802,2961.6
1745,2488.4,187.10798453561085,2963.4
1746,2489.6,186.68421564508833,2960.4
1747,2489.4,186.52678443813645,2963.6
1748,2493.6,185.79380978694957,2963.8
1749,2487.8,188.00454179478191,2970.8
1750,2485.8,185.9145398879707,2955.8
1751,2487.8,186.8814181112489,2963.4
1752,2487.8,187.22426423274254,2965.4
1753,2487.6,186.76088551356153,2959.8
1754,2487.4,186.69255832709504,2961.4
1755,2488.0,186.74895850874125,2959.8
1756,2479.3,186.48755447287743,2955.6
1757,2477.8,188.4661123768708,2949.4
1758,2475.2,187.98716462303852,2945.6
1759,2473.8,188.62425784706735,2944.8
1760,2473.6,188.5595404040049,2947.6
1761,2471.8,189.99071150069847,2950.6
1762,2472.0,188.4399424780543,2945.6
1763,2472.8,187.83087500865412,2943.6
1764,2474.8,187.821593764738,2945.6
1765,2474.0,188.0867297903121,2947.6
1766,2475.6,188.26569532241538,2947.4
1767,2473.8,187.36179385310888,2946.0
1768,2473.6,188.03058750957365,2945.6
1769,2473.6,187.81683969799207,2943.6
1770,2471.8,187.5632383528085,2942.0
1771,2471.6,187.50162863289717,2941.8
1772,2471.8,187.73071022861276,2943.6
1773,2473.6,188.28728346181242,2947.8
1774,2477.6,187.35522493328452,2947.6
1775,2479.6,187.5392266434012,2951.6
1776,2479.6,190.24747564042335,2965.8
1777,2479.4,189.3039475906905,2955.8
1778,2478.4,189.53301409316146,2959.6
1779,2477.6,188.83443835804215,2953.6
1780,2475.4,187.58573710965118,2949.4
1781,2473.8,189.77869519698638,2955.6
1782,2475.4,189.9764521711044,2959.2
1783,2475.6,187.52764119319622,2945.6
1784,2474.0,190.32829202632092,2957.8
1785,2475.4,188.99444145264928,2950.6
1786,2475.6,187.90369686094846,2949.6
1787,2475.8,189.45275616237015,2961.4
1788,2475.0,189.21185428080068,2953.8
1789,2472.8,186.2101638568175,2945.4
1790,2471.8,186.88254610513707,2943.4
1791,2471.6,185.64659583281602,2939.6
1792,2470.8,186.4262114851888,2939.8
1793,2469.0,186.9702147162681,2937.8
1794,2470.0,185.72524075613862,2938.2
1795,2474.6,185.94547790518538,2942.0
1796,2475.8,185.7565279014582,2941.6
1797,2478.0,185.4105430919284,2947.8
1798,2475.8,187.49345920201097,2946.6
1799,2473.8,187.69035114613348,2947.8
1800,2471.4,187.60391776618152,2945.8
1801,2471.4,186.73459605422025,2941.4
1802,2473.8,187.27165033692512,2945.8
1803,2473.8,187.25810736748483,2945.8
1804,2475.8,186.24179707535123,2943.6
1805,2476.8,186.75944060343502,2943.6
1806,2475.6,186.68449154502932,2945.4
1807,2498.0,187.80836697157463,2975.6
1808,2497.6,190.60468966586137,2977.6
1809,2497.6,190.17190308727572,2976.4
1810,2497.6,190.71949650004552,2978.4
1811,2494.2,190.84652466640597,2973.8
1812,2493.8,190.24394455668133,2971.6
1813,2493.8,189.85623449473107,2971.4
1814,2493.8,190.25881324495737,2975.0
1815,2493.6,189.9761349785084,2973.6
1816,2493.6,189.9672827355849,2973.6
1817,2493.8,189.8953190503201,2971.4
1818,2493.4,189.66551163926516,2973.4
1819,2493.6,189.40669894404397,2971.6
1820,2493.4,189.06104551670836,2971.4
1821,2493.6,189.27425764984622,2971.4
1822,2493.8,189.11083306843156,2971.6
1823,2491.6,190.49776535334036,2975.4
1824,2489.8,189.81280504237063,2971.6
1825,2489.8,190.45245044137764,2973.6
1826,2491.6,189.34020176598264,2969.4
1827,2491.8,189.95133800539986,2971.8
1828,2491.6,188.92478672839346,2971.4
1829,2492.0,188.8495704295315,2973.6
1830,2489.8,190.18380370402411,2975.4
1831,2488.0,188.7595087774067,2967.4
1832,2493.8,187.72741444516222,2969.6
1833,2494.0,189.17002684384053,2975.8
1834,2493.6,188.53715252364944,2967.8
1835,2493.6,188.9323389935362,2971.6
1836,2491.8,188.91970034316657,2973.8
1837,2493.6,189.19128726752155,2973.6
1838,2493.8,188.40866815850532,2969.6
1839,2492.6,188.38406292487403,2969.6
1840,2491.6,188.5200741599749,2969.6
1841,2492.0,188.33645742799854,2969.4
1842,2493.6,187.95463185279945,2971.6
1843,2492.8,188.21519428469503,2973.4
1844,2491.8,188.53114084713894,2973.0
1845,2494.0,188.43515482801521,2976.4
1846,2495.6,188.99814691026097,2977.0
1847,2496.6,188.32228980335373,2975.0
1848,2488.6,187.34800590203284,2971.4
1849,2486.8,188.92766283959028,2963.8
1850,2485.2,190.28515665123126,2963.2
1851,2485.4,189.73718463936498,2961.4
1852,2487.4,190.18683015993318,2962.2
1853,2487.4,189.60049201244385,2965.0
1854,2486.4,190.5601983073644,2966.0
1855,2488.4,189.87457472715207,2963.2
1856,2486.8,189.32670001890912,2961.2
1857,2487.6,190.0638314919555,2967.0
1858,2485.6,190.74184589784775,2963.0
1859,2488.4,188.98267698344432,2963.2
1860,2488.6,189.1900325136853,2963.0
1861,2488.6,189.45073111955125,2967.2
1862,2489.6,189.39558996915824,2965.2
1863,2488.6,188.78140361566824,2967.0
1864,2488.6,189.44741392786602,2965.0
1865,2488.2,190.31417955375463,2969.2
1866,2488.2,190.80290378391885,2971.0
1867,2489.4,189.2429815157779,2970.0
1868,2486.7,191.37372969993933,2975.0
1869,2486.8,188.62933974676662,2967.8
1870,2485.8,187.7508914532387,2959.4
1871,2488.8,188.75487872557363,2969.2
1872,2490.6,187.59393638039938,2963.0
1873,2490.6,188.81272078034618,2968.2
1874,2492.4,188.59587608922382,2971.2
1875,2491.2,189.3328809470715,2969.2
1876,2490.0,188.63165488903653,2969.0
1877,2494.2,188.1187627261313,2971.0
1878,2490.2,188.89732263780812,2968.2
1879,2491.6,187.8895813312818,2969.0
1880,2491.8,187.29095544892456,2965.4
1881,2490.0,187.3994003453185,2969.8
1882,2489.6,186.58426405978437,2961.8
1883,2489.6,187.3639675537862,2964.8
1884,2489.6,187.27243460902878,2961.6
1885,2488.0,187.21791184428582,2963.8
1886,2489.8,187.0026719045447,2961.8
1887,2490.8,187.03503304169377,2965.4
1888,2490.0,187.23180390360426,2965.4
1889,2481.6,186.6658442642218,2963.8
1890,2479.8,188.12648375563873,2951.6
1891,2479.6,188.1158626526223,2951.6
1892,2480.0,188.1582880330587,2951.4
1893,2478.6,188.48438483539343,2951.4
1894,2477.4,188.4745599324725,2947.8
1895,2477.6,188.15464867303996,2949.6
1896,2477.6,189.24200173401442,2955.6
1897,2477.8,188.5664096930477,2949.8
1898,2477.6,188.5684453732755,2949.0
1899,2477.6,188.4003724778208,2950.4
1900,2477.8,187.5873041433282,2949.4
1901,2477.8,187.60782315866774,2949.6
1902,2479.4,187.83537698492813,2953.8
1903,2479.4,187.3093586927907,2949.4
1904,2479.6,187.31631130757373,2949.4
1905,2477.6,187.32948625411333,2949.6
1906,2477.8,187.3095108755846,2947.6
1907,2477.6,187.40003819418345,2949.6
1908,2477.8,187.16245193563557,2949.4
1909,2478.0,187.28319867146737,2951.6
1910,2479.6,187.75127883465817,2955.6
1911,2481.8,187.49536709673777,2955.6
1912,2481.8,187.24618220012832,2951.8
1913,2477.6,189.31777778528834,2955.6
1914,2479.8,187.02795343123532,2951.6
1915,2481.4,189.5717527473582,2957.6
1916,2477.6,188.34965933810128,2953.4
1917,2478.2,187.81901537971402,2955.8
1918,2477.6,187.51633656667212,2951.4
1919,2481.4,188.14826475199575,2953.6
1920,2479.8,188.15930714607194,2954.6
1921,2479.8,188.00548178378295,2953.4
1922,2477.8,188.17948153131303,2955.4
1923,2477.8,188.4693027902367,2957.4
1924,2475.8,186.8794456500767,2947.4
1925,2477.8,186.39871541999702,2948.6
1926,2479.4,186.2005479809524,2947.6
1927,2481.4,186.69525932284543,2951.4
1928,2478.0,186.96619307657983,2947.6
1929,2475.8,186.79216722327575,2945.6
1930,2481.6,185.79327447667956,2953.8
1931,2477.8,187.38486283636215,2951.6
1932,2480.6,186.8486971373787,2951.6
1933,2477.6,187.1692941488024,2947.8
1934,2479.6,189.0551496318714,2963.6
1935,2477.6,187.64754416932504,2951.6
1936,2477.6,186.98570127777847,2947.4
1937,2477.8,189.1906551353175,2959.4
1938,2475.6,187.02836139885346,2949.4
1939,2475.8,187.05695746611354,2947.4
1940,2503.8,187.30586181684416,2981.6
1941,2500.0,190.88449101685555,2979.6
1942,2501.6,190.52257793569444,2981.6
1943,2497.8,191.00876677026127,2977.6
1944,2501.8,190.53189262407264,2981.6
1945,2498.9,190.88440463407247,2977.8
1946,2501.2,190.43080786108638,2980.6
1947,2498.0,190.50910848512777,2979.4
1948,2499.6,190.3083297975348,2979.6
1949,2495.6,190.65460859411516,2975.6
1950,2495.6,190.56276516260394,2975.4
1951,2495.4,190.04856289899226,2975.4
1952,2497.8,189.79941266808018,2977.8
1953,2495.4,190.12388216154756,2975.8
1954,2497.8,189.62971885080475,2976.4
1955,2493.8,190.4070107648883,2973.8
1956,2494.0,189.32062804242776,2973.8
1957,2497.8,190.06435645589818,2979.6
1958,2493.6,190.68252808218915,2975.6
1959,2494.0,189.68971843674692,2975.6
1960,2495.6,190.19695565204358,2977.8
1961,2492.6,189.4901132156327,2973.4
1962,2490.0,189.42556486802363,2971.0
1963,2497.0,188.70236905844976,2978.0
1964,2500.8,189.2359318984262,2979.0
1965,2498.0,188.62523581281724,2977.2
1966,2489.8,189.26365196985145,2975.0
1967,2489.8,189.05044027203445,2969.8
1968,2489.4,188.83426229129626,2965.8
1969,2489.4,189.43426079475705,2970.0
1970,2491.6,189.3713153573688,2971.6
1971,2493.8,188.6495357475121,2973.6
1972,2491.8,188.97904418431372,2971.8
1973,2494.0,188.69880440265837,2973.6
1974,2491.6,188.7792314602036,2969.8
1975,2491.4,188.34620919312277,2969.6
1976,2492.0,188.1662826471422,2969.0
1977,2490.0,189.03133350630017,2971.4
1978,2493.4,188.37975751857206,2969.4
1979,2489.4,188.70067301696668,2967.6
1980,2495.4,188.1356193982798,2969.6
1981,2480.8,189.27583184195296,2969.4
1982,2481.0,189.6186493420288,2955.6
1983,2481.6,189.34668260604553,2957.4
1984,2483.8,189.8327447204255,2961.4
1985,2481.6,189.73747704043916,2955.4
1986,2482.0,189.82081142324841,2957.8
1987,2483.8,188.99457116707697,2958.4
1988,2483.6,189.41099302101293,2957.4
1989,2485.8,190.0568034358963,2963.6
1990,2485.2,190.51910981456453,2960.6
1991,2484.0,189.5863491139608,2959.4
1992,2484.2,189.01021836331103,2957.6
1993,2483.8,189.1976556987524,2959.6
1994,2483.6,189.57038840015693,2963.6
1995,2483.8,188.78369042254988,2959.6
1996,2485.6,188.97053519655995,2957.6
1997,2484.8,189.58220407404403,2963.8
1998,2483.8,189.03369412133608,2959.4
1999,2482.8,188.7179950514036,2959.4
2000,2481.6,189.59147823397328,2959.6
2001,2483.6,189.35710149068655,2961.4
2002,2482.0,188.73486755650325,2959.4
2003,2481.6,188.7680180952782,2959.6
2004,2484.4,189.25024525110527,2965.6
2005,2483.6,189.01577470904476,2961.6
2006,2483.4,188.1907548869667,2955.8
2007,2484.0,188.0824357820807,2959.4
2008,2485.4,188.09910600743345,2958.6
2009,2485.2,188.61080730374906,2960.4
2010,2485.6,188.1988549554699,2959.8
2011,2483.8,188.78693696265157,2963.6
2012,2482.0,189.14837683219235,2961.4
2013,2483.6,187.69963547513476,2957.6
2014,2483.8,189.73516452159896,2964.6
2015,2483.8,188.98983988950076,2961.8
2016,2484.0,187.55165412913138,2961.6
2017,2484.2,187.84306398958074,2958.4
2018,2484.4,187.67851632883855,2955.8
2019,2485.8,187.4899132691666,2957.8
2020,2485.8,187.6235261858401,2958.6
2021,2485.4,187.7332148574144,2959.6
2022,2477.4,187.5625755011386,2958.6
2023,2472.8,190.14476364224026,2951.0
2024,2473.6,188.95055681995336,2945.8
2025,2473.8,188.83705259892469,2947.6
2026,2475.6,188.34443119024152,2945.4
2027,2475.4,189.1918470143248,2947.8
2028,2475.0,188.37876631887733,2945.6
2029,2473.8,188.58385230762786,2945.6
2030,2473.6,189.39388303365905,2950.4
2031,2476.4,188.69588349412967,2953.4
2032,2477.4,189.13791809719854,2955.8
2033,2477.8,187.8980960478719,2947.4
2034,2477.6,188.17882665666505,2949.6
2035,2475.8,187.94669962162678,2949.6
2036,2475.8,188.44695882556448,2949.8
2037,2475.8,188.3493094338449,2949.4
2038,2476.4,188.25671024263858,2949.6
2039,2477.8,188.2270983539689,2951.6
2040,2477.6,188.58517590847043,2951.4
2041,2477.4,188.49281579314268,2949.4
2042,2475.6,188.59726338870777,2949.6
2043,2477.6,187.4912816952231,2945.6
